final,qname
P11_R22_tphA1_T25 | P11_R22_tphA2_T25 | P11_R22_tphA3_T25 | P11_R22_tphB_T25,40
P11_R22_tphA1_T25 | P9_R22_tphA2_T25 | P11_R22_tphA3_T25 | P11_R22_tphB_T25,1
P11_R22_tphA1_T25 | P9_R22_tphA2_T25 | P11_R22_tphA3_T25 | P9_R22_tphB_T25,2
P12_R22_tphA1_T25 | P11_R22_tphA2_T25 | P11_R22_tphA3_T25 | P11_R22_tphB_T25,44
P12_R22_tphA1_T25 | P11_R22_tphA2_T25 | P11_R22_tphA3_T25 | P12_R22_tphB_T25,28
P12_R22_tphA1_T25 | P11_R22_tphA2_T25 | P11_R22_tphA3_T25 | P4_R22_tphB_T25,10
P12_R22_tphA1_T25 | P11_R22_tphA2_T25 | P11_R22_tphA3_T25 | P9_R22_tphB_T25,4
P12_R22_tphA1_T25 | P11_R22_tphA2_T25 | P12_R22_tphA3_T25 | P11_R22_tphB_T25,25
P12_R22_tphA1_T25 | P11_R22_tphA2_T25 | P12_R22_tphA3_T25 | P12_R22_tphB_T25,7
P12_R22_tphA1_T25 | P11_R22_tphA2_T25 | P12_R22_tphA3_T25 | P4_R22_tphB_T25,2
P12_R22_tphA1_T25 | P11_R22_tphA2_T25 | P12_R22_tphA3_T25 | P9_R22_tphB_T25,3
P12_R22_tphA1_T25 | P11_R22_tphA2_T25 | P4_R22_tphA3_T25 | P11_R22_tphB_T25,5
P12_R22_tphA1_T25 | P11_R22_tphA2_T25 | P4_R22_tphA3_T25 | P12_R22_tphB_T25,2
P12_R22_tphA1_T25 | P11_R22_tphA2_T25 | P4_R22_tphA3_T25 | P4_R22_tphB_T25,2
P12_R22_tphA1_T25 | P11_R22_tphA2_T25 | P4_R22_tphA3_T25 | P9_R22_tphB_T25,1
P12_R22_tphA1_T25 | P11_R22_tphA2_T25 | P9_R22_tphA3_T25 | P12_R22_tphB_T25,5
P12_R22_tphA1_T25 | P11_R22_tphA2_T25 | P9_R22_tphA3_T25 | P9_R22_tphB_T25,1
P12_R22_tphA1_T25 | P12_R22_tphA2_T25 | P11_R22_tphA3_T25 | P11_R22_tphB_T25,20
P12_R22_tphA1_T25 | P12_R22_tphA2_T25 | P11_R22_tphA3_T25 | P12_R22_tphB_T25,12
P12_R22_tphA1_T25 | P12_R22_tphA2_T25 | P11_R22_tphA3_T25 | P4_R22_tphB_T25,2
P12_R22_tphA1_T25 | P12_R22_tphA2_T25 | P11_R22_tphA3_T25 | P9_R22_tphB_T25,1
P12_R22_tphA1_T25 | P12_R22_tphA2_T25 | P12_R22_tphA3_T25 | P11_R22_tphB_T25,6
P12_R22_tphA1_T25 | P12_R22_tphA2_T25 | P12_R22_tphA3_T25 | P12_R22_tphB_T25,7
P12_R22_tphA1_T25 | P12_R22_tphA2_T25 | P12_R22_tphA3_T25 | P4_R22_tphB_T25,5
P12_R22_tphA1_T25 | P12_R22_tphA2_T25 | P4_R22_tphA3_T25 | P11_R22_tphB_T25,1
P12_R22_tphA1_T25 | P12_R22_tphA2_T25 | P4_R22_tphA3_T25 | P12_R22_tphB_T25,4
P12_R22_tphA1_T25 | P12_R22_tphA2_T25 | P4_R22_tphA3_T25 | P4_R22_tphB_T25,2
P12_R22_tphA1_T25 | P12_R22_tphA2_T25 | P9_R22_tphA3_T25 | P12_R22_tphB_T25,1
P12_R22_tphA1_T25 | P12_R22_tphA2_T25 | P9_R22_tphA3_T25 | P4_R22_tphB_T25,1
P12_R22_tphA1_T25 | P4_R22_tphA2_T25 | P11_R22_tphA3_T25 | P12_R22_tphB_T25,1
P12_R22_tphA1_T25 | P4_R22_tphA2_T25 | P11_R22_tphA3_T25 | P9_R22_tphB_T25,1
P12_R22_tphA1_T25 | P4_R22_tphA2_T25 | P12_R22_tphA3_T25 | P12_R22_tphB_T25,1
P4_R22_tphA1_T25 | P11_R22_tphA2_T25 | P11_R22_tphA3_T25 | P11_R22_tphB_T25,6
P4_R22_tphA1_T25 | P11_R22_tphA2_T25 | P11_R22_tphA3_T25 | P12_R22_tphB_T25,4
P4_R22_tphA1_T25 | P11_R22_tphA2_T25 | P11_R22_tphA3_T25 | P4_R22_tphB_T25,3
P4_R22_tphA1_T25 | P11_R22_tphA2_T25 | P11_R22_tphA3_T25 | P9_R22_tphB_T25,4
P4_R22_tphA1_T25 | P11_R22_tphA2_T25 | P12_R22_tphA3_T25 | P11_R22_tphB_T25,2
P4_R22_tphA1_T25 | P11_R22_tphA2_T25 | P12_R22_tphA3_T25 | P12_R22_tphB_T25,2
P4_R22_tphA1_T25 | P11_R22_tphA2_T25 | P4_R22_tphA3_T25 | P4_R22_tphB_T25,1
P4_R22_tphA1_T25 | P12_R22_tphA2_T25 | P11_R22_tphA3_T25 | P11_R22_tphB_T25,1
P4_R22_tphA1_T25 | P12_R22_tphA2_T25 | P11_R22_tphA3_T25 | P12_R22_tphB_T25,5
P4_R22_tphA1_T25 | P12_R22_tphA2_T25 | P11_R22_tphA3_T25 | P4_R22_tphB_T25,4
P4_R22_tphA1_T25 | P12_R22_tphA2_T25 | P12_R22_tphA3_T25 | P11_R22_tphB_T25,3
P4_R22_tphA1_T25 | P12_R22_tphA2_T25 | P12_R22_tphA3_T25 | P12_R22_tphB_T25,4
P4_R22_tphA1_T25 | P12_R22_tphA2_T25 | P4_R22_tphA3_T25 | P12_R22_tphB_T25,1
P4_R22_tphA1_T25 | P12_R22_tphA2_T25 | P9_R22_tphA3_T25 | P12_R22_tphB_T25,1
P4_R22_tphA1_T25 | P4_R22_tphA2_T25 | P12_R22_tphA3_T25 | P11_R22_tphB_T25,1
P9_R22_tphA1_T25 | P11_R22_tphA2_T25 | P11_R22_tphA3_T25 | P11_R22_tphB_T25,1
P9_R22_tphA1_T25 | P11_R22_tphA2_T25 | P11_R22_tphA3_T25 | P12_R22_tphB_T25,1
P9_R22_tphA1_T25 | P11_R22_tphA2_T25 | P11_R22_tphA3_T25 | P9_R22_tphB_T25,1
P9_R22_tphA1_T25 | P12_R22_tphA2_T25 | P11_R22_tphA3_T25 | P11_R22_tphB_T25,3
P9_R22_tphA1_T25 | P12_R22_tphA2_T25 | P11_R22_tphA3_T25 | P4_R22_tphB_T25,1
P9_R22_tphA1_T25 | P12_R22_tphA2_T25 | P9_R22_tphA3_T25 | P11_R22_tphB_T25,1
